num_chars_from,uppercase_percentage_from,date,content_type,content_transfer_encoding,num_chars_message_id,label
20,0.0,2001-04-23 15:43:00,text/plain,7bit,45,0
20,0.0,2001-04-23 14:43:00,text/plain,7bit,43,0
23,0.0,2001-04-23 12:00:00,text/plain,7bit,45,0
17,0.0,2001-04-30 22:22:00,text/plain,7bit,44,0
18,0.0,2001-04-23 11:47:00,text/plain,7bit,45,0
20,0.0,2001-04-23 13:42:00,text/plain,7bit,45,0
20,0.0,2001-04-23 12:43:00,text/plain,7bit,44,0
18,0.0,2001-04-23 10:03:00,text/plain,7bit,44,0
20,0.0,2001-04-23 11:42:00,text/plain,7bit,45,0
24,0.0,2001-04-23 09:18:00,text/plain,7bit,45,0
25,0.0,2001-04-23 09:04:00,text/plain,quoted-printable,45,0
20,0.0,2001-04-23 10:42:00,text/plain,7bit,45,0
18,0.0,2001-04-23 07:59:00,text/plain,7bit,45,0
20,0.0,2001-04-23 09:42:00,text/plain,7bit,45,0
26,0.0,2001-05-01 14:57:00,text/plain,7bit,44,0
18,0.0,2001-04-30 17:22:00,text/plain,7bit,45,0
20,0.0,2001-04-23 08:41:00,text/plain,7bit,45,0
20,0.0,2001-04-23 07:41:00,text/plain,7bit,45,0
20,0.0,2001-04-23 06:42:00,text/plain,7bit,43,0
20,0.0,2001-04-23 05:42:00,text/plain,7bit,44,0
20,0.0,2001-04-23 04:42:00,text/plain,7bit,45,0
20,0.0,2001-04-23 03:42:00,text/plain,7bit,45,0
20,0.0,2001-04-23 02:42:00,text/plain,7bit,44,0
20,0.0,2001-04-23 01:59:00,text/plain,7bit,45,0
20,0.0,2001-04-22 23:42:00,text/plain,7bit,45,0
20,0.0,2001-04-22 22:41:00,text/plain,7bit,45,0
20,0.0,2001-04-30 18:41:00,text/plain,7bit,45,0
20,0.0,2001-04-22 21:40:00,text/plain,7bit,45,0
20,0.0,2001-04-22 20:40:00,text/plain,7bit,45,0
20,0.0,2001-04-22 19:40:00,text/plain,7bit,45,0
20,0.0,2001-04-22 18:40:00,text/plain,7bit,45,0
20,0.0,2001-04-22 17:40:00,text/plain,7bit,45,0
20,0.0,2001-04-22 16:42:00,text/plain,7bit,44,0
20,0.0,2001-04-22 15:41:00,text/plain,7bit,45,0
20,0.0,2001-04-22 14:42:00,text/plain,7bit,44,0
20,0.0,2001-04-22 13:42:00,text/plain,7bit,43,0
20,0.0,2001-04-22 12:42:00,text/plain,7bit,44,0
20,0.0,2001-04-30 17:41:00,text/plain,7bit,45,0
20,0.0,2001-04-22 11:41:00,text/plain,7bit,45,0
20,0.0,2001-04-22 10:42:00,text/plain,7bit,45,0
20,0.0,2001-04-22 09:42:00,text/plain,7bit,45,0
20,0.0,2001-04-22 08:42:00,text/plain,7bit,45,0
20,0.0,2001-04-22 07:42:00,text/plain,7bit,45,0
20,0.0,2001-04-22 06:43:00,text/plain,7bit,44,0
20,0.0,2001-04-22 05:43:00,text/plain,7bit,45,0
20,0.0,2001-04-22 04:43:00,text/plain,7bit,45,0
20,0.0,2001-04-22 03:43:00,text/plain,7bit,44,0
20,0.0,2001-04-22 02:43:00,text/plain,7bit,45,0
23,0.0,2001-04-30 22:23:00,text/plain,7bit,45,0
20,0.0,2001-04-22 01:43:00,text/plain,7bit,44,0
20,0.0,2001-04-22 00:48:00,text/plain,7bit,44,0
20,0.0,2001-04-21 23:43:00,text/plain,7bit,45,0
20,0.0,2001-04-21 23:00:00,text/plain,7bit,44,0
20,0.0,2001-04-21 21:43:00,text/plain,7bit,45,0
20,0.0,2001-04-21 20:43:00,text/plain,7bit,45,0
20,0.0,2001-04-21 19:43:00,text/plain,7bit,45,0
20,0.0,2001-04-21 18:43:00,text/plain,7bit,45,0
20,0.0,2001-04-21 17:43:00,text/plain,7bit,44,0
20,0.0,2001-04-21 16:43:00,text/plain,7bit,45,0
20,0.0,2001-04-30 16:45:00,text/plain,7bit,45,0
20,0.0,2001-04-21 15:43:00,text/plain,7bit,45,0
20,0.0,2001-04-21 14:43:00,text/plain,7bit,45,0
20,0.0,2001-04-21 13:43:00,text/plain,7bit,45,0
20,0.0,2001-04-21 12:43:00,text/plain,7bit,44,0
20,0.0,2001-04-21 11:43:00,text/plain,7bit,44,0
20,0.0,2001-04-21 10:43:00,text/plain,7bit,45,0
20,0.0,2001-04-21 09:43:00,text/plain,7bit,45,0
20,0.0,2001-04-21 08:43:00,text/plain,7bit,45,0
20,0.0,2001-04-21 07:42:00,text/plain,7bit,45,0
20,0.0,2001-04-21 06:42:00,text/plain,7bit,45,0
20,0.0,2001-04-30 15:41:00,text/plain,7bit,44,0
20,0.0,2001-04-21 05:42:00,text/plain,7bit,45,0
20,0.0,2001-04-21 04:42:00,text/plain,7bit,45,0
20,0.0,2001-04-21 04:00:00,text/plain,7bit,45,0
20,0.0,2001-04-21 02:42:00,text/plain,7bit,45,0
32,0.0,2001-04-20 15:22:00,text/plain,7bit,44,0
20,0.0,2001-04-21 01:42:00,text/plain,7bit,45,0
20,0.0,2001-04-20 23:43:00,text/plain,7bit,45,0
20,0.0,2001-04-20 22:42:00,text/plain,7bit,45,0
20,0.0,2001-04-20 21:42:00,text/plain,7bit,45,0
20,0.0,2001-04-20 20:42:00,text/plain,7bit,45,0
21,0.0,2001-04-30 12:48:00,text/plain,7bit,44,0
20,0.0,2001-04-20 19:42:00,text/plain,7bit,45,0
20,0.0,2001-04-20 19:00:00,text/plain,7bit,45,0
24,0.0,2001-04-20 16:07:00,text/plain,7bit,45,0
20,0.0,2001-04-20 17:43:00,text/plain,7bit,45,0
24,0.0,2001-04-20 15:34:00,text/plain,7bit,45,0
29,0.0,2001-04-20 17:08:00,text/plain,quoted-printable,45,0
18,0.0,2001-04-20 14:39:00,text/plain,7bit,45,0
20,0.0,2001-04-20 16:43:00,text/plain,7bit,45,0
18,0.0,2001-04-20 14:24:00,text/plain,7bit,45,0
18,0.0,2001-04-20 14:06:00,text/plain,7bit,45,0
20,0.0,2001-04-30 14:41:00,text/plain,7bit,45,0
20,0.0,2001-04-20 15:42:00,text/plain,7bit,45,0
20,0.0,2001-04-20 14:43:00,text/plain,7bit,44,0
18,0.0,2001-04-20 11:57:00,text/plain,7bit,44,0
20,0.0,2001-04-20 13:42:00,text/plain,7bit,45,0
20,0.0,2001-04-20 12:42:00,text/plain,7bit,45,0
18,0.0,2001-04-20 10:07:00,text/plain,7bit,45,0
20,0.0,2001-04-20 11:42:00,text/plain,7bit,45,0
22,0.0,2001-04-20 09:33:00,text/plain,quoted-printable,45,0
20,0.0,2001-04-20 10:42:00,text/plain,7bit,44,0
25,0.0,2001-04-20 08:09:00,text/plain,7bit,45,0
20,0.0,2001-04-30 13:41:00,text/plain,7bit,44,0
25,0.0,2001-04-20 08:04:00,text/plain,7bit,44,0
20,0.0,2001-04-20 09:42:00,text/plain,7bit,45,0
20,0.0,2001-04-20 08:43:00,text/plain,7bit,44,0
20,0.0,2001-04-20 07:42:00,text/plain,7bit,45,0
20,0.0,2001-04-20 06:42:00,text/plain,7bit,44,0
20,0.0,2001-04-20 05:42:00,text/plain,7bit,45,0
20,0.0,2001-04-20 04:42:00,text/plain,7bit,44,0
20,0.0,2001-04-20 03:42:00,text/plain,7bit,45,0
20,0.0,2001-04-20 03:00:00,text/plain,7bit,45,0
20,0.0,2001-04-20 01:42:00,text/plain,7bit,45,0
25,0.0,2001-04-30 11:22:00,text/plain,7bit,43,0
20,0.0,2001-04-19 22:42:00,text/plain,7bit,45,0
20,0.0,2001-04-19 21:42:00,text/plain,7bit,45,0
20,0.0,2001-04-19 20:42:00,text/plain,7bit,44,0
20,0.0,2001-04-19 19:42:00,text/plain,7bit,44,0
24,0.0,2001-04-19 17:04:00,text/plain,7bit,44,0
19,0.0,2001-04-19 16:32:00,text/plain,7bit,45,0
18,0.0,2001-04-19 16:40:00,text/plain,7bit,45,0
20,0.0,2001-04-19 18:41:00,text/plain,7bit,44,0
18,0.0,2001-04-19 15:35:00,text/plain,7bit,45,0
20,0.0,2001-04-19 17:41:00,text/plain,7bit,45,0
25,0.0,2001-05-01 14:35:00,text/plain,7bit,44,0
20,0.0,2001-04-30 12:41:00,text/plain,7bit,45,0
20,0.0,2001-04-19 16:41:00,text/plain,7bit,45,0
20,0.0,2001-04-19 15:42:00,text/plain,7bit,45,0
20,0.0,2001-04-19 14:42:00,text/plain,7bit,45,0
24,0.0,2001-04-19 12:12:00,text/plain,7bit,44,0
20,0.0,2001-04-19 13:42:00,text/plain,7bit,44,0
20,0.0,2001-04-19 12:41:00,text/plain,7bit,45,0
20,0.0,2001-04-19 11:45:00,text/plain,7bit,45,0
25,0.0,2001-04-19 09:32:00,text/plain,7bit,45,0
18,0.0,2001-04-19 09:25:00,text/plain,7bit,45,0
25,0.0,2001-04-19 09:10:00,text/plain,7bit,45,0
20,0.0,2001-04-30 11:58:00,text/plain,7bit,45,0
25,0.0,2001-04-19 09:10:00,text/plain,7bit,45,0
25,0.0,2001-04-19 09:08:00,text/plain,7bit,45,0
25,0.0,2001-04-19 08:41:00,text/plain,7bit,45,0
23,0.0,2001-04-19 10:47:00,text/plain,7bit,45,0
25,0.0,2001-04-19 08:42:00,text/plain,7bit,45,0
20,0.0,2001-04-19 10:42:00,text/plain,7bit,45,0
25,0.0,2001-04-19 08:35:00,text/plain,7bit,44,0
25,0.0,2001-04-19 08:29:00,text/plain,7bit,44,0
25,0.0,2001-04-19 07:46:00,text/plain,quoted-printable,45,0
20,0.0,2001-04-19 09:41:00,text/plain,7bit,45,0
20,0.0,2001-04-30 10:41:00,text/plain,7bit,45,0
20,0.0,2001-04-19 08:41:00,text/plain,7bit,45,0
22,0.0,2001-04-19 05:56:00,text/plain,7bit,45,0
20,0.0,2001-04-19 07:41:00,text/plain,7bit,45,0
20,0.0,2001-04-19 06:42:00,text/plain,7bit,45,0
20,0.0,2001-04-19 05:42:00,text/plain,7bit,44,0
20,0.0,2001-04-19 04:42:00,text/plain,7bit,45,0
20,0.0,2001-04-19 03:42:00,text/plain,7bit,45,0
20,0.0,2001-04-19 02:42:00,text/plain,7bit,44,0
20,0.0,2001-04-19 01:42:00,text/plain,7bit,45,0
32,0.0,2001-04-18 22:21:00,text/plain,7bit,44,0
18,0.0,2001-04-30 08:27:00,text/plain,7bit,44,0
29,0.0,2001-04-19 00:05:00,text/plain,7bit,45,0
20,0.0,2001-04-18 23:42:00,text/plain,7bit,45,0
29,0.0,2001-04-18 23:00:00,text/plain,7bit,45,0
20,0.0,2001-04-18 22:42:00,text/plain,7bit,45,0
20,0.0,2001-04-18 21:42:00,text/plain,7bit,45,0
20,0.0,2001-04-18 20:42:00,text/plain,7bit,45,0
20,0.0,2001-04-18 19:42:00,text/plain,7bit,45,0
20,0.0,2001-04-18 18:43:00,text/plain,7bit,45,0
19,0.0,2001-04-18 15:50:00,text/plain,7bit,45,0
25,0.0,2001-04-18 15:53:00,text/plain,7bit,45,0
18,0.0,2001-04-30 08:26:00,text/plain,7bit,44,0
20,0.0,2001-04-18 17:43:00,text/plain,7bit,45,0
25,0.0,2001-04-18 15:27:00,text/plain,7bit,45,0
25,0.0,2001-04-18 14:58:00,text/plain,7bit,45,0
20,0.0,2001-04-18 16:43:00,text/plain,7bit,45,0
25,0.0,2001-04-18 14:28:00,text/plain,7bit,44,0
19,0.0,2001-04-18 14:09:00,text/plain,7bit,44,0
25,0.0,2001-04-18 13:56:00,text/plain,7bit,45,0
20,0.0,2001-04-18 15:42:00,text/plain,7bit,44,0
24,0.0,2001-04-18 12:55:00,text/plain,7bit,45,0
20,0.0,2001-04-18 14:43:00,text/plain,7bit,45,0
24,0.0,2001-04-30 08:25:00,text/plain,7bit,45,0
20,0.0,2001-04-18 13:42:00,text/plain,7bit,44,0
20,0.0,2001-04-18 12:43:00,text/plain,7bit,44,0
23,0.0,2001-04-18 16:35:00,text/plain,7bit,45,0
20,0.0,2001-04-18 11:42:00,text/plain,7bit,45,0
23,0.0,2001-04-18 09:16:00,text/plain,quoted-printable,45,0
20,0.0,2001-04-18 10:42:00,text/plain,7bit,44,0
20,0.0,2001-04-18 09:42:00,text/plain,7bit,45,0
20,0.0,2001-04-18 08:43:00,text/plain,7bit,44,0
20,0.0,2001-04-18 07:43:00,text/plain,7bit,45,0
20,0.0,2001-04-18 06:43:00,text/plain,7bit,45,0
20,0.0,2001-04-30 09:41:00,text/plain,7bit,45,0
20,0.0,2001-04-18 05:43:00,text/plain,7bit,45,0
20,0.0,2001-04-18 04:43:00,text/plain,7bit,45,0
20,0.0,2001-04-18 03:43:00,text/plain,7bit,45,0
20,0.0,2001-04-18 02:43:00,text/plain,7bit,45,0
20,0.0,2001-04-18 01:43:00,text/plain,7bit,45,0
29,0.0,2001-04-18 00:10:00,text/plain,quoted-printable,45,0
20,0.0,2001-04-18 00:48:00,text/plain,7bit,45,0
20,0.0,2001-04-18 00:00:00,text/plain,7bit,44,0
20,0.0,2001-04-17 22:43:00,text/plain,7bit,45,0
20,0.0,2001-04-17 21:43:00,text/plain,7bit,45,0
18,0.0,2001-04-30 07:12:00,text/plain,7bit,45,0
20,0.0,2001-04-17 20:43:00,text/plain,7bit,44,0
20,0.0,2001-04-17 19:41:00,text/plain,7bit,45,0
20,0.0,2001-04-17 18:59:00,text/plain,7bit,44,0
18,0.0,2001-04-17 16:24:00,text/plain,7bit,45,0
28,0.0,2001-04-17 17:53:00,text/plain,7bit,45,0
20,0.0,2001-04-17 17:41:00,text/plain,7bit,45,0
28,0.0,2001-04-17 14:59:00,text/plain,7bit,45,0
19,0.0,2001-04-17 14:45:00,text/plain,7bit,45,0
20,0.0,2001-04-17 16:41:00,text/plain,7bit,45,0
20,0.0,2001-04-17 15:41:00,text/plain,7bit,43,0
20,0.0,2001-04-30 08:41:00,text/plain,7bit,45,0
20,0.0,2001-04-17 14:41:00,text/plain,7bit,45,0
19,0.0,2001-04-17 12:40:00,text/plain,7bit,43,0
20,0.0,2001-04-17 13:41:00,text/plain,7bit,45,0
20,0.0,2001-04-17 12:59:00,text/plain,7bit,45,0
20,0.0,2001-04-17 11:41:00,text/plain,7bit,45,0
19,0.0,2001-04-17 09:05:00,text/plain,7bit,44,0
25,0.0,2001-04-17 08:39:00,text/plain,quoted-printable,44,0
20,0.0,2001-04-17 10:41:00,text/plain,7bit,45,0
20,0.0,2001-04-17 09:41:00,text/plain,7bit,45,0
23,0.0,2001-04-17 09:26:00,text/plain,7bit,44,0
20,0.0,2001-04-30 07:40:00,text/plain,7bit,45,0
20,0.0,2001-04-17 08:41:00,text/plain,7bit,44,0
20,0.0,2001-04-17 07:42:00,text/plain,7bit,44,0
20,0.0,2001-04-17 06:43:00,text/plain,7bit,45,0
20,0.0,2001-04-17 05:43:00,text/plain,7bit,44,0
20,0.0,2001-04-17 04:43:00,text/plain,7bit,45,0
20,0.0,2001-04-17 03:43:00,text/plain,7bit,45,0
20,0.0,2001-04-17 02:43:00,text/plain,7bit,45,0
39,0.0,2001-04-17 02:04:00,text/plain,7bit,45,0
20,0.0,2001-04-17 01:43:00,text/plain,7bit,45,0
29,0.0,2001-04-17 01:05:00,text/plain,quoted-printable,45,0
25,0.0,2001-05-01 14:27:00,text/plain,7bit,44,0
20,0.0,2001-04-30 06:41:00,text/plain,7bit,45,0
20,0.0,2001-04-16 23:43:00,text/plain,7bit,45,0
20,0.0,2001-04-16 22:43:00,text/plain,7bit,45,0
20,0.0,2001-04-16 21:43:00,text/plain,7bit,45,0
20,0.0,2001-04-16 20:43:00,text/plain,7bit,45,0
20,0.0,2001-04-16 19:41:00,text/plain,7bit,45,0
22,0.0,2001-04-16 17:24:00,text/plain,7bit,44,0
20,0.0,2001-04-16 18:41:00,text/plain,7bit,44,0
25,0.0,2001-04-16 16:13:00,text/plain,7bit,44,0
26,0.0,2001-04-16 15:58:00,text/plain,7bit,45,0
20,0.0,2001-04-16 17:41:00,text/plain,7bit,43,0
20,0.0,2001-04-30 05:41:00,text/plain,7bit,45,0
20,0.0,2001-04-16 16:41:00,text/plain,7bit,45,0
20,0.0,2001-04-16 15:43:00,text/plain,7bit,45,0
20,0.0,2001-04-16 14:41:00,text/plain,7bit,45,0
26,0.0,2001-04-16 12:12:00,text/plain,7bit,45,0
25,0.0,2001-04-16 11:37:00,text/plain,quoted-printable,44,0
20,0.0,2001-04-16 13:41:00,text/plain,7bit,45,0
29,0.0,2001-04-16 13:10:00,text/plain,7bit,44,0
20,0.0,2001-04-16 12:41:00,text/plain,7bit,45,0
20,0.0,2001-04-16 11:41:00,text/plain,7bit,45,0
20,0.0,2001-04-16 10:42:00,text/plain,7bit,44,0
22,0.0,2001-04-30 03:58:00,text/plain,7bit,45,0
20,0.0,2001-04-16 09:41:00,text/plain,7bit,44,0
20,0.0,2001-04-16 07:17:00,text/plain,7bit,44,0
20,0.0,2001-04-16 08:41:00,text/plain,7bit,45,0
20,0.0,2001-04-16 07:42:00,text/plain,7bit,44,0
20,0.0,2001-04-16 06:42:00,text/plain,7bit,45,0
20,0.0,2001-04-16 05:41:00,text/plain,7bit,45,0
20,0.0,2001-04-16 04:41:00,text/plain,7bit,45,0
20,0.0,2001-04-16 03:41:00,text/plain,7bit,45,0
20,0.0,2001-04-16 02:41:00,text/plain,7bit,45,0
20,0.0,2001-04-16 01:41:00,text/plain,7bit,45,0
20,0.0,2001-04-30 04:41:00,text/plain,7bit,45,0
20,0.0,2001-04-16 00:46:00,text/plain,7bit,45,0
20,0.0,2001-04-15 23:41:00,text/plain,7bit,45,0
20,0.0,2001-04-15 22:41:00,text/plain,7bit,45,0
20,0.0,2001-04-15 21:41:00,text/plain,7bit,45,0
20,0.0,2001-04-15 20:41:00,text/plain,7bit,45,0
18,0.0,2001-04-15 18:18:00,text/plain,7bit,45,0
20,0.0,2001-04-15 19:41:00,text/plain,7bit,44,0
29,0.0,2001-04-15 19:37:00,text/plain,7bit,44,0
20,0.0,2001-04-15 18:41:00,text/plain,7bit,43,0
29,0.0,2001-04-15 15:59:00,text/plain,7bit,45,0
20,0.0,2001-04-30 03:41:00,text/plain,7bit,44,0
20,0.0,2001-04-15 17:41:00,text/plain,7bit,45,0
20,0.0,2001-04-15 16:41:00,text/plain,7bit,45,0
20,0.0,2001-04-15 15:42:00,text/plain,7bit,45,0
20,0.0,2001-04-15 14:43:00,text/plain,7bit,45,0
20,0.0,2001-04-15 13:41:00,text/plain,7bit,44,0
20,0.0,2001-04-15 12:42:00,text/plain,7bit,45,0
23,0.0,2001-04-15 10:05:00,text/plain,7bit,44,0
20,0.0,2001-04-15 11:43:00,text/plain,7bit,45,0
20,0.0,2001-04-15 10:41:00,text/plain,7bit,44,0
20,0.0,2001-04-15 09:41:00,text/plain,7bit,45,0
20,0.0,2001-04-30 02:41:00,text/plain,7bit,45,0
20,0.0,2001-04-15 08:41:00,text/plain,7bit,44,0
20,0.0,2001-04-15 07:59:00,text/plain,7bit,45,0
20,0.0,2001-04-15 06:42:00,text/plain,7bit,45,0
20,0.0,2001-04-15 05:42:00,text/plain,7bit,45,0
20,0.0,2001-04-15 04:42:00,text/plain,7bit,44,0
20,0.0,2001-04-15 03:42:00,text/plain,7bit,45,0
20,0.0,2001-04-15 02:42:00,text/plain,7bit,44,0
20,0.0,2001-04-15 01:42:00,text/plain,7bit,45,0
20,0.0,2001-04-14 23:42:00,text/plain,7bit,44,0
20,0.0,2001-04-14 22:42:00,text/plain,7bit,44,0
20,0.0,2001-04-30 01:41:00,text/plain,7bit,45,0
20,0.0,2001-04-14 21:42:00,text/plain,7bit,45,0
20,0.0,2001-04-14 20:42:00,text/plain,7bit,45,0
20,0.0,2001-04-14 19:42:00,text/plain,7bit,45,0
20,0.0,2001-04-14 18:42:00,text/plain,7bit,45,0
20,0.0,2001-04-14 17:42:00,text/plain,7bit,45,0
20,0.0,2001-04-14 16:41:00,text/plain,7bit,45,0
20,0.0,2001-04-14 15:41:00,text/plain,7bit,45,0
20,0.0,2001-04-14 14:41:00,text/plain,7bit,45,0
20,0.0,2001-04-14 13:41:00,text/plain,7bit,45,0
20,0.0,2001-04-14 12:42:00,text/plain,7bit,45,0
20,0.0,2001-04-30 00:45:00,text/plain,7bit,45,0
20,0.0,2001-04-14 11:41:00,text/plain,7bit,45,0
20,0.0,2001-04-14 10:41:00,text/plain,7bit,44,0
20,0.0,2001-04-14 09:41:00,text/plain,7bit,45,0
20,0.0,2001-04-14 08:41:00,text/plain,7bit,43,0
20,0.0,2001-04-14 07:41:00,text/plain,7bit,45,0
20,0.0,2001-04-14 06:44:00,text/plain,7bit,45,0
20,0.0,2001-04-14 05:42:00,text/plain,7bit,45,0
20,0.0,2001-04-14 04:42:00,text/plain,7bit,45,0
20,0.0,2001-04-14 03:42:00,text/plain,7bit,45,0
20,0.0,2001-04-14 02:42:00,text/plain,7bit,45,0
21,0.0,2001-04-29 08:41:00,text/plain,7bit,45,0
20,0.0,2001-04-14 01:41:00,text/plain,7bit,44,0
20,0.0,2001-04-14 00:46:00,text/plain,7bit,44,0
20,0.0,2001-04-13 23:41:00,text/plain,7bit,45,0
20,0.0,2001-04-13 22:41:00,text/plain,7bit,45,0
20,0.0,2001-04-13 21:40:00,text/plain,7bit,45,0
20,0.0,2001-04-13 20:41:00,text/plain,7bit,44,0
32,0.0,2001-04-13 17:05:00,text/plain,7bit,45,0
20,0.0,2001-04-13 19:40:00,text/plain,7bit,45,0
20,0.0,2001-04-13 18:41:00,text/plain,7bit,44,0
20,0.0,2001-04-13 17:42:00,text/plain,7bit,45,0
18,0.0,2001-04-28 12:01:00,text/plain,7bit,45,0
22,0.0,2001-04-13 15:28:00,text/plain,7bit,44,0
20,0.0,2001-04-13 16:43:00,text/plain,7bit,45,0
20,0.0,2001-04-13 15:42:00,text/plain,7bit,44,0
24,0.0,2001-04-13 13:18:00,text/plain,7bit,44,0
20,0.0,2001-04-13 14:43:00,text/plain,7bit,44,0
24,0.0,2001-04-13 12:17:00,text/plain,7bit,45,0
25,0.0,2001-04-13 12:00:00,text/plain,7bit,45,0
25,0.0,2001-04-13 11:45:00,text/plain,7bit,45,0
20,0.0,2001-04-13 13:43:00,text/plain,7bit,45,0
20,0.0,2001-04-13 12:44:00,text/plain,7bit,45,0
22,0.0,2001-05-01 13:25:00,text/plain,7bit,45,0
32,0.0,2001-04-27 17:15:00,text/plain,7bit,44,0
20,0.0,2001-04-13 11:43:00,text/plain,7bit,45,0
23,0.0,2001-04-13 10:48:00,text/plain,7bit,43,0
20,0.0,2001-04-13 10:43:00,text/plain,7bit,45,0
24,0.0,2001-04-13 07:55:00,text/plain,7bit,44,0
20,0.0,2001-04-13 09:44:00,text/plain,7bit,45,0
20,0.0,2001-04-13 08:41:00,text/plain,7bit,44,0
20,0.0,2001-04-13 07:59:00,text/plain,7bit,45,0
20,0.0,2001-04-13 06:59:00,text/plain,7bit,45,0
20,0.0,2001-04-13 05:59:00,text/plain,7bit,45,0
20,0.0,2001-04-13 04:41:00,text/plain,7bit,45,0
20,0.0,2001-04-27 19:41:00,text/plain,7bit,45,0
20,0.0,2001-04-13 03:41:00,text/plain,7bit,45,0
20,0.0,2001-04-13 02:41:00,text/plain,7bit,45,0
20,0.0,2001-04-13 01:41:00,text/plain,7bit,44,0
39,0.0,2001-04-13 00:51:00,text/plain,7bit,45,0
29,0.0,2001-04-13 00:04:00,text/plain,quoted-printable,45,0
20,0.0,2001-04-12 23:41:00,text/plain,7bit,45,0
20,0.0,2001-04-12 22:41:00,text/plain,7bit,44,0
20,0.0,2001-04-12 21:41:00,text/plain,7bit,44,0
19,0.0,2001-04-13 02:39:00,text/plain,quoted-printable,45,0
20,0.0,2001-04-12 20:41:00,text/plain,7bit,45,0
26,0.0,2001-04-27 16:46:00,text/plain,7bit,45,0
20,0.0,2001-04-12 19:58:00,text/plain,7bit,45,0
20,0.0,2001-04-12 18:41:00,text/plain,7bit,44,0
20,0.0,2001-04-12 17:41:00,text/plain,7bit,45,0
20,0.0,2001-04-12 16:41:00,text/plain,7bit,45,0
24,0.0,2001-04-12 14:26:00,text/plain,7bit,45,0
20,0.0,2001-04-12 15:41:00,text/plain,7bit,44,0
20,0.0,2001-04-12 14:41:00,text/plain,7bit,44,0
20,0.0,2001-04-12 13:41:00,text/plain,7bit,45,0
20,0.0,2001-04-12 12:41:00,text/plain,7bit,45,0
20,0.0,2001-04-27 18:41:00,text/plain,7bit,44,0
20,0.0,2001-04-12 11:41:00,text/plain,7bit,45,0
20,0.0,2001-04-12 10:41:00,text/plain,7bit,44,0
18,0.0,2001-04-12 08:27:00,text/plain,7bit,44,0
20,0.0,2001-04-12 09:41:00,text/plain,7bit,44,0
20,0.0,2001-04-12 08:40:00,text/plain,7bit,44,0
20,0.0,2001-04-12 07:59:00,text/plain,7bit,45,0
20,0.0,2001-04-12 06:41:00,text/plain,7bit,45,0
20,0.0,2001-04-12 05:59:00,text/plain,7bit,44,0
18,0.0,2001-04-12 03:50:00,text/plain,7bit,45,0
18,0.0,2001-04-12 03:39:00,text/plain,7bit,45,0
24,0.0,2001-04-27 16:24:00,text/plain,7bit,45,0
18,0.0,2001-04-12 02:49:00,text/plain,7bit,44,0
20,0.0,2001-04-12 04:41:00,text/plain,7bit,45,0
18,0.0,2001-04-12 02:41:00,text/plain,7bit,45,0
20,0.0,2001-04-12 03:41:00,text/plain,7bit,44,0
20,0.0,2001-04-12 02:41:00,text/plain,7bit,44,0
20,0.0,2001-04-12 01:41:00,text/plain,7bit,45,0
20,0.0,2001-04-12 00:46:00,text/plain,7bit,45,0
20,0.0,2001-04-11 23:58:00,text/plain,7bit,44,0
20,0.0,2001-04-11 22:41:00,text/plain,7bit,45,0
18,0.0,2001-04-11 19:53:00,text/plain,7bit,45,0
20,0.0,2001-04-27 17:41:00,text/plain,7bit,45,0
18,0.0,2001-04-11 19:46:00,text/plain,7bit,45,0
20,0.0,2001-04-11 21:41:00,text/plain,7bit,45,0
20,0.0,2001-04-11 20:41:00,text/plain,7bit,45,0
18,0.0,2001-04-11 18:05:00,text/plain,7bit,45,0
20,0.0,2001-04-11 19:41:00,text/plain,7bit,45,0
20,0.0,2001-04-11 18:41:00,text/plain,7bit,44,0
20,0.0,2001-04-11 17:41:00,text/plain,7bit,44,0
18,0.0,2001-04-11 15:10:00,text/plain,7bit,45,0
20,0.0,2001-04-11 16:42:00,text/plain,7bit,44,0
20,0.0,2001-04-11 15:42:00,text/plain,7bit,45,0
20,0.0,2001-04-27 16:41:00,text/plain,7bit,45,0
20,0.0,2001-04-11 14:41:00,text/plain,7bit,44,0
20,0.0,2001-04-11 13:41:00,text/plain,7bit,44,0
20,0.0,2001-04-11 12:50:00,text/plain,7bit,45,0
20,0.0,2001-04-11 11:41:00,text/plain,7bit,45,0
25,0.0,2001-04-11 08:48:00,text/plain,7bit,45,0
20,0.0,2001-04-11 10:41:00,text/plain,7bit,44,0
20,0.0,2001-04-11 09:41:00,text/plain,7bit,45,0
20,0.0,2001-04-11 08:41:00,text/plain,7bit,44,0
20,0.0,2001-04-11 07:41:00,text/plain,7bit,45,0
20,0.0,2001-04-11 06:41:00,text/plain,7bit,44,0
24,0.0,2001-04-27 14:21:00,text/plain,7bit,45,0
20,0.0,2001-04-11 05:41:00,text/plain,7bit,45,0
20,0.0,2001-04-11 04:41:00,text/plain,7bit,44,0
20,0.0,2001-04-11 03:41:00,text/plain,7bit,44,0
20,0.0,2001-04-11 02:41:00,text/plain,7bit,45,0
20,0.0,2001-04-11 01:41:00,text/plain,7bit,44,0
20,0.0,2001-04-10 23:41:00,text/plain,7bit,44,0
20,0.0,2001-04-10 22:44:00,text/plain,7bit,45,0
20,0.0,2001-04-10 21:41:00,text/plain,7bit,44,0
18,0.0,2001-04-10 18:52:00,text/plain,7bit,45,0
20,0.0,2001-04-10 20:51:00,text/plain,7bit,45,0
